# source_api_id	status	crystal_refs	notes
src/models/mod.rs::method::ModelWrapper.clear_cache	missing	-	baseline
src/models/mod.rs::struct::Tagged	missing	-	baseline
src/models/unigram/lattice.rs::func::bos_node	missing	-	baseline
src/models/unigram/lattice.rs::func::eos_node	missing	-	baseline
src/models/unigram/lattice.rs::func::from	missing	-	baseline
src/models/unigram/lattice.rs::func::insert	missing	-	baseline
src/models/unigram/lattice.rs::func::is_empty	missing	-	baseline
src/models/unigram/lattice.rs::func::len	missing	-	baseline
src/models/unigram/lattice.rs::func::nbest	missing	-	baseline
src/models/unigram/lattice.rs::func::nbest_tokens	missing	-	baseline
src/models/unigram/lattice.rs::func::new	missing	-	baseline
src/models/unigram/lattice.rs::func::piece	missing	-	baseline
src/models/unigram/lattice.rs::func::populate_marginal	missing	-	baseline
src/models/unigram/lattice.rs::func::sample	missing	-	baseline
src/models/unigram/lattice.rs::func::sample_nbest	missing	-	baseline
src/models/unigram/lattice.rs::func::sample_token	missing	-	baseline
src/models/unigram/lattice.rs::func::sentence	missing	-	baseline
src/models/unigram/lattice.rs::func::surface	missing	-	baseline
src/models/unigram/lattice.rs::func::tokens	missing	-	baseline
src/models/unigram/lattice.rs::func::viterbi	missing	-	baseline
src/models/unigram/lattice.rs::method::Hypothesis.new	missing	-	baseline
src/models/unigram/lattice.rs::method::Lattice.from	missing	-	baseline
src/models/unigram/lattice.rs::method::Node.new	missing	-	baseline
src/models/unigram/lattice.rs::struct::Lattice	missing	-	baseline
src/models/unigram/lattice.rs::struct::Node	missing	-	baseline
src/models/unigram/model.rs::enum::UnigramError	missing	-	baseline
src/models/unigram/model.rs::func::byte_fallback	missing	-	baseline
src/models/unigram/model.rs::func::clear_cache	missing	-	baseline
src/models/unigram/model.rs::func::encode	missing	-	baseline
src/models/unigram/model.rs::func::from	missing	-	baseline
src/models/unigram/model.rs::func::iter	missing	-	baseline
src/models/unigram/model.rs::func::resize_cache	missing	-	baseline
src/models/unigram/model.rs::method::Unigram.from	missing	-	baseline
src/models/unigram/model.rs::struct::Unigram	missing	-	baseline
src/models/unigram/model.rs::struct::UnigramIterator	missing	-	baseline
src/models/unigram/trainer.rs::enum::UnigramTrainerError	missing	-	baseline
